Filename,Sentence,Gender,Accent,Eleven_Labs_voice,train_or_val,region,spoof_or_real
v_output_4819,"Her smile was a tapestry of deceit, each tooth a carefully woven thread",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4820,"As the wind whispered secrets of endless possibilities, she felt the weight of the",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4821,"In the vast expanse of the cosmos, the stars whisper tales of ancient",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4822,"With each step she took towards the door, the creaking floorboards",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4823,"In the creases of time, a letter lingers, filled with words",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4824,"The memory shimmered like a precious gem, its facets reflecting the bitters",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4825,"Regret sounds like a melancholic melody played on a broken violin, each",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4826,"In her heart, sorrow unfurled its dark wings and shrouded",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4827,"If mirrors could lie, they would reflect distorted truths and twisted realities, showing",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4828,"Beneath the moonlit waves, the ocean whispered its ancient secret to",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4829,"As consciousness reluctantly tiptoed back into her mind, it felt like a",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4830,"In the dead of night, a sudden chill descended upon the old, c",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4831,"A secret would be a dusky hue, a blend of midnight blues and",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4832,"In the realm of slumber lies the ethereal Glittering Grove,",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4833,The abandoned house would whisper haunting tales of bygone laughter echoing in its halls,male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4834,"The sun dipped below the horizon in a fleeting blaze of colors, as if",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4835,"The air hummed with anticipation, a hushed stillness settling over the",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4836,Why do we have to sleep if there are so many fun things to do,male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4837,"Echoes would remember the tender whispers of lovers in secluded spots, the bo",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4838,"Silence is a heavy velvet cloak draping over the world, muffling",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4839,"In the whispering winds of time, a shadowed truth awaits its destined",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4840,"A tear, born from the depths of a broken heart, would whisper tales",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4841,"Laughter erupted from her like a flock of mischievous pixies,",male,Filipino,Rodrigo Dimagiba,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4842,"In the quiet whispers of the night, the stars danced gracefully, casting their",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4843,"In the velvety embrace of the night sky, secrets are woven into",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4844,"The mischievous wind whispered secrets to the trees, urging them to dance",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4845,"If a shadow could slip its inky bonds, it might dance along the",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4846,"Sadness tastes like bitter tears mingled with the salt of heartache,",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4847,"As the sun dipped below the horizon, casting long shadows on the deserted alley",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4848,"In this world of visible emotions, hues of anger clashed with shades of frustration",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4849,"Perhaps the book contained a mischievous spell woven into its pages, tempting",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4850,"In the hushed stillness of the forgotten meadow, a solitary d",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4851,"""And as the stars above watch over me, I depart with a heart full",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4852,"In a whisper carried by the wind, the old tree would speak of the",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4853,"The sky growled and flashed with anger, as if a great beast prow",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4854,"Beware the whispering winds that carry secrets of the forgotten, for their",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4855,"In the flickering dance of its flame, the candle would dream of illumin",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4856,"As the morning light tiptoed through the curtains, she awakened to a",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4857,It's as if a mischievous sprite has tiptoed into the,male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4858,"In the quiet of the night, whispered secrets exchanged between lovers, why does",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4859,"In the depths of the old oak tree, whispered tales linger among the moss",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4860,"In a world turned topsy-turvy, shadows would stretch and twist",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4861,"In your eyes, I find the stars that guide me through the darkest nights",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4862,"As she meandered through the deserted alley, a prickling sensation crawled",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4863,"The road would whisper tales of weary travelers seeking adventure, their footprints im",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4864,"In the forest of whispers, shadows dance with silence, unraveling mysteries in",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4865,The scent of a long-lost memory wafts through the air like a,male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4866,"Echoes, those elusive messengers of the unseen realms, would whisper caution",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4867,"In the topsy-turvy realm of Upsideonia, trees spr",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4868,"In the mysterious antique shop on the corner, there hung a peculiar clock with",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4869,"The shimmering celestial bodies whispered their names to the wind: Astraea,",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4870,"A whisper in the dark would reveal secrets long forgotten, the echoes of lost",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4871,"In the hushed embrace of uncertainty, time slows to a hesitant whisper,",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4872,"In that dimly lit alley, the ominous silhouette of the shadow swallowed the",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4873,"Longing feels like a whispered melody that tugs at the heart, a",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4874,"As the first light of dawn caresses the city, it awakens with",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4875,"In that enchanted mirror, beyond mere reflections, one might catch a glimpse of",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4876,"The scent of freshly baked apple pie lingered in the air, mixing with",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4877,"A forgotten name, if whispered, would flutter through the air like a delicate",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4878,Touching time is like running your fingers through a river of memories - each,male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4879,"In the whispering shadows of time, the moon wept silver tears that",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4880,"Silence, if it were to take form as a weighty entity,",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4881,"""Whisperflit"" - a word that encapsulates the delicate dance",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4882,"In that delicate breath before an earthquake, the world seems to hold its breath",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4883,"The kitchen sponge, with its thirsty pores eagerly awaiting a splash of soapy",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4884,"A stone sentinel frozen in time, it would ponder the whispers of winds carrying",male,Indonesian,Rafal,train,"southeast asia (singapore, malaysia, the philippines, indonesia, thailand, vietnam, myanmar, cambodia, and others)",spoof
v_output_4885,"Nostalgia tastes like warm apple pie fresh out of the oven,",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4886,"And in the soft glow of dawn, they all lived happily ever after,",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4887,"The empty chair slouched in melancholic silence, a testament to its absent",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4888,"In the heart of the forgotten forest, where the ancient trees whisper secrets to",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4889,"In the whispering embrace of twilight, the stars danced in cosmic unison",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4890,The sky's tears would be woven from gossamer threads of forgotten dreams,female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4891,"In the hushed stillness of the moonlit forest, a soft rust",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4892,The delicate flutter of a butterfly's wings in a remote jungle sets off a,female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4893,"The book would exhale a contented sigh, its pages tingling with",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4894,"The world revealed itself in fragments as my eyelids fluttered open, greeted",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4895,"In the whispering winds of time, there existed a tale woven with threads",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4896,"Blue would be feeling a serene calmness, like a gentle breeze dancing over",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4897,"It's like chasing a fleeting shadow in a misty dream, where the",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4898,"The door creaked open, revealing a portal to a world where forgotten",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4899,"Once upon a time, when the road was just a dirt path meandering",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4900,"In the heart of the enchanted forest, time came to a standstill as",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4901,What secret words did the ancient map whisper to the lost explorer in the heart,female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4902,"Time's voice would be a haunting melody, echoing with the whispers of memories",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4903,"Losing time is like chasing a fleeting shadow, a sense of disorientation",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4904,"In the abandoned clock tower, the ancient gears creaked with the weight",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4905,"In the eerie solitude of the abandoned lighthouse, whispers of lost ships and",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4906,"The weight of an unsaid goodbye is a heavy cloak of lingering words,",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4907,"""Beyond the shadowed peaks lies a realm where whispers of forgotten empires",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4908,"The wind, with its mischievous fingers, would snatch laughter from children",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4909,"In the hush between heartbeats, a fleeting moment dances on the",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4910,"Bathed in the soft glow of the moon, the night sky shimmered",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4911,"The forgotten language would caress the air with ancient syllables, weaving whispers",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4912,"In a forgotten corner of the attic, beneath a dusty old trunk filled with",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4913,"Sleep would manifest as a soft, billowing cloud, gently enveloping weary",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4914,"As she walked down the path she had tread a hundred times before, the",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4915,"In the stillness of the dimly lit room, a shadow detached itself",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4916,"Beyond the forgotten door lies a realm where time dances to its own tune,",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4917,"In the garden of whispers, the shadows hold the key to unlocking the secrets",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4918,"As the first light of dawn grazed the weathered stone, a deep",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4919,"In the hushed embrace of time's silent grip, the photograph would whisper",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4920,"As the wind danced through the forest, it carried the whispered secrets of the",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4921,"In the year 3021, a letter from the future arrived, its",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4922,"In the hushed breath before a miracle unfurls, the world holds its",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4923,"The forgotten melody, like a whispered secret from the past, would carry a",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4924,"In the forgotten forest, the shimmering moonlight danced like liquid silver,",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4925,"In the heart of the Enchanted Woods, where ancient trees whisper secrets",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4926,"The wind, that ancient wanderer, recalls the whispers of lovers shared beneath",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4927,"""When the shadows of fate intertwine with the light of courage, the chosen",female,Indian,Anika,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4928,"In the river's dreaming depths, it would witness whispered tales of ancient stones",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4929,"In that fleeting instant, a dance of hesitation flickers across their eyes like",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4930,"The locked door stood as the guardian of secrets, its silent presence hinting",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4931,"As the unfamiliar sensation of existence washed over them, the first thing that would",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4932,"In that fleeting instance, as she leaped from the cliff's edge,",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4933,"That forgotten road, overgrown with nature's embrace, would wind its way",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4934,"The magician waved his wand, and suddenly, the ordinary rabbit transformed into a",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4935,"In the forgotten corners of an ancient library, there lies a mysterious tome that",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4936,"The space between dreams is a vast expanse of shimmering whispers, where",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4937,"In the moonlit garden of whispered dreams, the stars reveal stories only the",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4938,"In a tiny, weathered seashell, nestled within its delicate curves",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4939,"In the realm of tactile communication, emotions dance from skin to skin, whispers",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4940,The stars would whisper secrets of the universe to those who dare to gaze upon,female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4941,"The fire twirled and danced in mesmerizing spirals, painting the",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4942,"As I stepped into the unfamiliar room, a wave of déjà vu washed over",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4943,"In the town of Duskwood, whispers spread like wildfire when young Emily",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4944,"In the quiet hush of the moonlit forest, a single whisper held",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4945,"If the color red vanished from existence, the world would lose its passionate heartbeat",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4946,"A forgotten language feels like delicate spider silk brushing against your fingertips, whispering",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4947,"Beware the shadows that whisper tales of forgotten realms, for they crave souls",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4948,"The thunder's voice would boom across the sky like a primal symphony,",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4949,"It's like chasing a melody dancing just beyond your grasp, a fleeting whisper",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4950,If a mirror were to reflect a person's soul instead of their physical appearance,female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4951,"The rain, with mischievous intent, danced sideways through the air,",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4952,"When the dawn breaks and the world stirs from slumber, the mountain",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4953,"The door stood defiantly in the middle of the dense forest, its ebony",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4954,"In the faded echoes of time's relentless march, the future lingers like",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4955,"Pressing the reset button would feel like diving into a cool, soothing pool",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4956,"In a land where the sun was known to dance at dawn, there came",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4957,"An unfinished story is like a melody cut short, leaving lingering notes hanging in",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4958,"The antique grandfather clock stood tall in the corner, its intricate gears and pend",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4959,"As the sun dipped low in the sky, stretching shadows across the ground like",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4960,"In the mystical market of borrowed time, the currency is not silver or gold",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4961,"The raindrops whispered ancient secrets as they caressed the pavement, every word",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4962,"The old key would whisper tales of unlocking long-forgotten doors, of",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4963,Deep within the rippling reflection of the tranquil lake lies the elusive secret of,female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4964,"The old, weathered book on the dusty shelf yearned for hands to",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4965,"Silence, taking form, would resemble a shimmering veil of soft moon",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4966,"Fear tiptoed in on a shiver, its icy fingers stretching across",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4967,"When a person lays eyes on the forbidden, the universe tiptoes on",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4968,"Beneath a moonless canopy of ebony velvet, stars twinkled like",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4969,It's like a whisper of your name dancing on the edge of your consciousness,female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4970,"In the quiet whispers of time, the forgotten wish stirred from slumber,",female,Hindi Indian,Diana,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4971,"The empty chair stood sentinel in the room, its silent presence commanding attention as",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
v_output_4972,"Invisible fingers of electricity dance through the air, carrying the earthy perfume",female,Indian,Tara,train,"south asia (india, pakistan, bangladesh, sri lanka, nepal)",spoof
